116.3019409000,39.9612617000,20544
116.3496780000,39.9307938000,63458
116.4610977000,39.9496384000,63407
116.3730164000,39.9520798000,63473
116.4127502000,39.8953972000,20614
116.3165359000,39.9604874000,63434
116.4156189000,39.8438568000,20564
116.4261398000,39.8572121000,63469
116.2820206000,39.8350334000,63477
116.3166504000,40.0179634000,66934
116.4496460000,39.8328018000,63403
116.4316254000,39.9323807000,38684
116.3622208000,40.0215836000,63404
116.4086761000,39.9476700000,20084
116.2808228000,39.8354874000,22594
116.2803955000,39.8405685000,66634
116.3646698000,39.9753685000,24104
116.3063126000,39.9841766000,23934
116.3426819000,39.9220467000,63498
116.3444138000,39.9918785000,37174
116.3444138000,39.9918785000,37174
116.4314804000,39.8986397000,61149
116.2783890000,39.8834877000,63413
116.3961868000,39.9064140000,66854
116.2937164000,40.0468102000,22754
116.4675140000,40.0344963000,1142
116.4553680000,39.9287949000,66964
116.4317322000,39.9480400000,26474
116.2539291000,39.8485146000,63437
116.4205475000,39.9130592000,21324
116.4437485000,39.9171867000,20434
116.3680649000,39.9013977000,66542
116.3596497000,40.0383072000,25841
116.4872360000,39.8916740000,21748
116.4992142000,39.8607635000,23904
116.3469162000,39.9997063000,22544
116.3344803000,39.9662552000,26479
116.3656006000,40.0324516000,22634
116.4518204000,39.9595146000,53004
116.4401703000,40.0178261000,66545
116.3635635000,39.9802017000,22154
116.4384537000,39.8842697000,26460
116.3134689000,39.9650726000,66549
116.2683334000,39.9097443000,26492
116.3872681000,39.9754295000,21024
116.3524170000,40.0084839000,1147
116.3364029000,39.9662361000,194548
116.3945923000,39.8015747000,453404
116.2883835000,39.8405266000,104092
116.4562225000,40.0119667000,83405
116.4835129000,39.9384804000,104032
116.3187332000,39.9373703000,101964
116.2688522000,39.9304886000,68974
116.4562225000,39.9094353000,77437
116.3128204000,39.9378624000,83483
116.4430389000,39.9939384000,102834
116.2585983000,39.9055099000,93481
116.4287262000,39.9152031000,68147
116.3970490000,39.8714485000,77422
116.4440994000,39.9127617000,93444
116.3650665000,39.9551010000,102634
116.2888260000,39.9072609000,102724
116.3284225000,39.9014893000,93473
116.4367218000,39.8945656000,101834
116.4077301000,40.0313492000,93413
116.2584686000,39.8701248000,77440
116.4214325000,39.8993034000,69354
116.4823685000,39.9081268000,77435
116.4973526000,39.7854500000,83449
116.4875641000,39.9064598000,100674
116.2887802000,39.9066582000,101564
116.2920990000,39.9827003000,68884
116.3655853000,39.9131546000,93403
116.4400177000,39.9618034000,95594
116.2832489000,39.9771004000,111429
116.3216934000,39.9571495000,93452
116.4166183000,39.9478989000,83488
116.3288422000,39.9751701000,78245
116.4303284000,39.9758224000,93433
116.4514923000,39.9947433000,102954
116.3288422000,39.9751701000,78245
116.4184418000,39.8643265000,93486
116.2652130000,39.8804398000,83491
116.3529129000,39.8819923000,104103
116.3587036000,39.8982048000,104067
116.3391037000,39.9587173000,102224
116.3805923000,39.8301010000,69824
116.3682022000,40.0084152000,95154
116.3630676000,40.0007324000,83443
116.4192352000,39.8710403000,104012
116.3537598000,39.8819847000,83452
116.3743973000,39.8664703000,83426
116.4857254000,39.9216270000,101184
116.2847672000,39.9787560000,69724
116.2540054000,39.8488235000,77439
116.3646469000,39.8732109000,104112
116.3832855000,39.8307495000,104091
116.3463669000,39.9067802000,101634
116.4141846000,39.9680138000,83474
116.3172150000,39.8968010000,100064
116.3538513000,39.8879128000,100864
116.4147491000,39.8797722000,102614
116.3334808000,39.8902626000,83414
116.4294281000,39.9098816000,95574
116.3695145000,39.9923096000,83419
116.3468323000,39.8957634000,104039
116.3047180000,39.8567581000,104081
116.2557678000,39.8956680000,83475
116.4219513000,39.9482384000,102554
116.4940338000,39.9976883000,93304
116.4126816000,39.7963867000,22204
116.3268204000,39.9944839000,22284
116.4443970000,39.8586731000,22994
116.4837189000,39.9344940000,63194
116.3348694000,39.9992981000,21614
116.3491974000,39.9389687000,66649
116.4172897000,39.9679375000,63154
116.4672546000,39.9080963000,21974
116.3683090000,39.8955154000,63495
116.4454651000,39.8920670000,63489
116.3773346000,39.9475632000,63242
116.3592987000,39.8981361000,63240
116.2686539000,39.9326935000,63449
116.2598648000,39.8959045000,66540
116.3548660000,39.9638367000,22374
116.3575821000,39.9444160000,63418
116.3219681000,39.9060249000,66784
116.4204636000,39.9141312000,37194
116.3165665000,39.7519226000,20234
116.2823486000,39.8646851000,1148
116.4609833000,39.9070969000,63455
116.2701492000,40.0133133000,22264
116.2697983000,39.9601250000,63496
116.3747711000,39.9465637000,20454
116.4859772000,39.9706650000,66642
116.4856339000,39.9294624000,25843
116.2811813000,40.0120468000,26471
116.4187012000,39.9986992000,1140
116.4566650000,40.0192986000,22734
116.3654022000,39.9271507000,24114
116.2703171000,39.8789024000,22764
116.4613037000,40.0140305000,22574
116.3111191000,39.9518089000,20484
116.4458466000,39.7891502000,22614
116.2928848000,40.0234184000,22944
116.4497681000,40.0131912000,20024
116.4261169000,39.9480171000,35804
116.3967667000,39.8148346000,26458
116.4106140000,39.8516121000,26478
116.3488159000,39.9555740000,21574
116.3573685000,39.8897934000,21004
116.3050156000,40.0351830000,53064
116.3869858000,39.8803482000,24044
116.3527145000,39.9115219000,22924
116.4698868000,39.9656677000,22784
116.4645844000,40.0138741000,21654
116.3503036000,39.9135208000,26473
116.4108963000,39.9824371000,104127
116.3142471000,39.9795456000,93094
116.3980560000,39.9673958000,83481
116.3879471000,39.9617767000,83412
116.3940430000,40.0069466000,100734
116.4283524000,39.9272118000,77423
116.4833984000,39.8835869000,93427
116.2874832000,39.9410095000,93442
116.3362274000,39.9058990000,93498
116.3427277000,39.9356613000,93463
116.2874832000,39.9410095000,93442
116.3721313000,39.8361282000,93449
116.3632660000,39.9828415000,93024
116.3320389000,39.9662971000,69142
116.3730545000,39.9505844000,77412
116.4256516000,39.8014641000,68840
116.4157181000,39.8572235000,77448
116.3576736000,39.9135056000,96534
