116.4168854000,39.9322357000,68345
116.3657303000,39.9565964000,63245
116.4287338000,39.9571495000,96024
116.4278870000,39.9271126000,102624
116.3594818000,39.9823074000,93420
116.3010788000,39.9659729000,63462
116.3041840000,39.9046021000,63429
116.3196564000,40.0298500000,83442
116.3717270000,39.9474297000,77427
116.3431702000,39.8954620000,101854
116.4452286000,39.9535599000,93490
116.3247757000,39.9797096000,77438
116.4764481000,39.9556961000,101204
116.4076538000,39.9677391000,63147
116.3125000000,40.0172577000,66914
116.4247513000,39.8939171000,77421
116.3890228000,39.9618301000,63471
116.3684387000,39.9473724000,22534
116.3157883000,39.8956032000,69747
116.3929520000,39.8251877000,93450
116.3042374000,39.9146042000,93497
116.4544754000,39.9070015000,35468
116.4979172000,39.9957848000,83470
116.4719467000,39.9812279000,93468
116.3089828000,39.8291702000,77429
116.3679962000,39.9027443000,23404
116.2678528000,39.9683037000,21244
116.3654938000,39.9500351000,22024
116.4114914000,40.0319519000,63466
116.3579559000,39.8715096000,68845
116.3570328000,39.8579559000,95924
116.4719238000,39.9220085000,20334
116.3394470000,39.8858185000,35496
116.3233261000,39.8885231000,66684
116.3736267000,39.9864769000,102804
116.4998322000,39.9703102000,69534
116.4018555000,39.9496307000,77407
116.3504486000,39.9039650000,63460
116.2826767000,39.9229965000,63254
116.3522949000,39.9508591000,93457
116.4327545000,39.9875946000,93436
116.4050369000,39.8307495000,77416
116.2740936000,39.9116402000,83430
116.4559479000,39.9311409000,22674
116.4640503000,39.8830605000,63141
116.4205170000,39.9464302000,100724
116.3577499000,39.9495888000,100854
116.3724365000,39.9960060000,69143
116.4581299000,39.9294586000,68674
116.2690506000,39.9220505000,96234
116.4554062000,39.9315834000,101874
116.3512344000,39.9154434000,104106
116.4075851000,39.8624039000,63324
116.4844513000,39.9218979000,96504
116.3079453000,39.8874550000,22954
116.3186798000,39.9222298000,22194
116.4171829000,39.9479713000,20574
116.3040848000,39.9063835000,20804
116.3104630000,39.9802895000,104063
116.4598083000,39.8241806000,83482
116.4969482000,39.7604179000,63149
116.4517975000,39.9085503000,102154
116.2819977000,39.9476204000,100114
116.4019318000,39.9791412000,96164
116.4169312000,39.8565407000,20744
116.4618149000,40.0102501000,66974
116.4292679000,39.9072952000,21954
116.4551163000,39.8823586000,66614
116.3591537000,39.9753761000,69740
116.3436813000,40.0221863000,69384
116.3676682000,39.9073715000,96549
116.2629318000,39.8959427000,102294
116.4252319000,39.9758224000,68145
116.3106689000,39.8828888000,22584
116.4763641000,39.9561386000,69194
116.4018173000,39.8993530000,22364
116.3528671000,39.8411102000,24094
116.4286346000,39.9144440000,21747
116.3381500000,39.9225807000,21842
116.4500198000,39.8845482000,35854
116.3503647000,39.9204254000,50134
116.2772675000,39.9715042000,96546
116.2889175000,39.8906784000,68704
116.4543304000,39.9182167000,95349
116.3210983000,39.8832397000,38624
116.2872314000,39.9463387000,22094
116.2625504000,39.9062157000,102824
