116.3065872000,40.0288124000,20014
116.3483353000,39.9568863000,20314
116.3065796000,39.8960342000,1145
116.4189529000,39.9318771000,1143
116.4855576000,39.8599548000,20094
116.3522568000,39.9661484000,20084
116.3616943000,39.8983002000,1148
116.2714310000,39.9210243000,20074
116.4660187000,39.9070053000,20024
116.3178177000,39.8882713000,1141
116.4832306000,39.9890976000,20294
116.4339523000,39.8923302000,20284
116.3042679000,39.9031792000,20034
116.4554062000,39.9211502000,194783
116.3080673000,39.8295250000,20234
116.3524017000,40.0084763000,1147
116.3525620000,39.9609604000,194484
116.3618698000,40.0029564000,164366
116.4208298000,39.9113770000,21064
116.4550629000,39.8912163000,21084
116.3810730000,40.0005188000,21054
116.3546906000,39.9390717000,20454
116.3805618000,39.8575554000,21044
116.3290024000,39.9170036000,21484
116.3879089000,40.0210533000,20604
116.2809906000,39.7881355000,20564
116.3736649000,39.9327278000,20364
116.2817535000,39.8241463000,21164
116.3651886000,40.0001221000,20945
116.3196564000,39.9363556000,21244
116.2679520000,39.9070816000,20694
116.2581482000,39.8651619000,20704
116.3804703000,39.8397484000,20934
116.3229980000,39.8970490000,21004
116.4366302000,39.8993645000,20744
116.2677307000,39.9416428000,20384
116.4670639000,39.9732323000,21184
116.3632584000,40.0082855000,20644
116.3005524000,39.9686775000,20484
116.4553299000,39.9004707000,20714
116.3282471000,39.8834457000,21324
116.4957199000,39.9347229000,21204
116.3734970000,39.9821167000,20794
116.3653336000,39.9507751000,21294
116.4110641000,40.0013580000,20434
116.3464355000,39.9311485000,20924
116.4307632000,40.0310059000,20944
116.4893417000,39.9706917000,20334
116.4118805000,39.9683151000,20624
116.2650528000,39.9276428000,20804
116.3294525000,39.9546051000,20574
116.4058838000,40.0665359000,21064
116.3547363000,39.9859390000,21024
116.4463272000,39.7502708000,20614
116.3280869000,39.9860001000,22004
116.3285370000,39.9202995000,21654
116.3373871000,39.9218254000,21747
116.4014969000,40.0032768000,21674
116.4312820000,39.9323425000,21564
116.2802429000,39.8369637000,21544
116.4119492000,39.9609032000,21594
116.4534988000,39.8654900000,21974
116.2680817000,39.9018784000,21842
116.3500443000,39.9235191000,21874
116.4029465000,40.0229492000,22144
116.3458023000,39.9397392000,22024
116.4838638000,39.9045448000,21664
116.4723511000,40.0122299000,22114
116.3707199000,39.8985405000,22174
116.4436340000,39.9543648000,21904
116.3566360000,39.8880119000,21884
116.4996338000,39.8684425000,21894
116.4492798000,39.9802475000,21954
116.4655685000,39.9496574000,22104
116.3835144000,39.8698730000,21741
116.2936172000,39.8263206000,22164
116.2578354000,39.8783035000,21504
116.3224030000,39.8478775000,21749
116.3428802000,39.8956223000,22084
116.3040695000,39.9123611000,21742
116.3729630000,39.8428955000,21841
116.4548798000,39.8842354000,21748
116.3427658000,40.0000916000,21584
116.3104019000,39.9841805000,21614
116.3613510000,39.9320679000,21746
116.3503647000,39.9205818000,21744
116.2588501000,39.8786774000,22094
116.4630661000,39.9851303000,21745
116.3095703000,39.9767380000,21648
116.4057312000,39.8707542000,21740
116.3675690000,39.9473381000,21645
116.2993851000,40.0150337000,21574
116.2830811000,39.9458008000,22154
116.3069153000,39.9843369000,21854
116.2593155000,39.9161987000,21704
116.3595581000,39.9810677000,22864
116.3469162000,39.8432961000,22694
116.4141693000,39.8840599000,22614
116.4108810000,39.9925728000,22784
116.3174667000,40.0250244000,22524
116.4279099000,39.9313011000,22644
116.3928070000,39.9320717000,22534
116.3646927000,39.9102516000,22374
116.3999023000,39.9935951000,22634
116.4279099000,39.9313011000,22644
116.3248901000,40.0199661000,22714
116.4500504000,40.0067101000,22624
116.3306351000,39.9064827000,22594
116.3737411000,39.9489098000,22824
116.4141159000,39.9756851000,22974
116.4336319000,39.9228592000,22304
116.3968887000,39.8557777000,22554
116.4840851000,39.9235840000,22734
116.4004669000,39.8976936000,22654
116.4076996000,39.8606300000,22194
116.3040848000,39.9020119000,22254
116.3202515000,39.9097099000,22924
116.2928848000,40.0234184000,22944
116.2823334000,40.0053215000,22214
116.3113632000,39.9643707000,22514
116.3106689000,39.8828888000,22584
116.4104156000,39.8039970000,22764
116.3749313000,39.8778343000,22284
116.3607254000,39.9100456000,22874
116.2587662000,39.8607368000,22834
116.2641983000,39.8643837000,22564
116.3450699000,39.8299179000,22684
116.4453659000,39.9817047000,22674
116.3469315000,39.8903198000,22364
116.3044815000,39.9617233000,22204
116.3506165000,39.9157028000,22664
116.3077316000,39.8875771000,22954
